customer_id,touches,purchases,revenue,clicks,impressions,email_share,search_share,desktop_share,recency_days,days_since_last_touch,ctr,was_buyer_2024,customer_age,customer_segment,region,tenure_months,loyalty_member,email_opt_in,past_purchases_12m,app_sessions_30d,churned,churn_probability
C01815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,40,New,Western Slovakia,4,0,0,1,5,0,0.9104946843493436
C00702,2.0,0.0,0.0,0.0,20.0,0.0,0.5,0.0,999.0,11.0,0.0,0.0,35,Loyal,Bratislava,12,1,1,2,24,0,0.6085532701949431
C00195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,25,Regular,Bratislava,65,0,1,1,3,1,0.8891841488910284
C01644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,46,Regular,Central Slovakia,69,0,1,0,5,1,0.8871078642526864
C02106,4.0,1.0,361.61,2.0,27.0,0.25,0.25,0.0,66.0,66.0,0.07407407407407407,1.0,32,Loyal,Western Slovakia,51,1,1,6,12,0,0.47415629263023584
C00146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,33,At-Risk,Czech Republic,1,0,0,3,3,1,0.9605095746945747
C01204,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,999.0,248.0,0.5,0.0,37,New,Western Slovakia,18,0,0,3,5,1,0.8886979119142918
C01837,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.5,999.0,100.0,0.0,0.0,41,Regular,Western Slovakia,29,1,0,4,4,1,0.7745434782512163
C00348,4.0,0.0,0.0,1.0,32.0,0.0,0.25,0.0,999.0,20.0,0.03125,0.0,45,Regular,Western Slovakia,35,0,0,4,8,0,0.7811271248373872
C00764,2.0,1.0,284.26,1.0,7.0,0.0,0.5,1.0,277.0,192.0,0.14285714285714285,1.0,46,Loyal,Czech Republic,57,1,1,4,10,0,0.5277810015052994
C00828,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,999.0,188.0,0.0,0.0,37,Regular,Central Slovakia,61,0,1,2,9,1,0.8575150453122631
C01180,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,999.0,105.0,0.1,0.0,43,Loyal,Western Slovakia,13,1,1,2,1,1,0.6093362395399852
C00922,4.0,0.0,0.0,3.0,24.0,0.25,0.5,0.0,999.0,24.0,0.125,0.0,28,Regular,Czech Republic,17,1,0,5,18,1,0.6298207977684415
C02071,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,999.0,228.0,0.3333333333333333,0.0,34,Loyal,Czech Republic,43,0,0,1,5,1,0.8342772004330423
C01990,3.0,1.0,174.44,1.0,10.0,0.3333333333333333,0.3333333333333333,0.0,95.0,95.0,0.1,1.0,22,Regular,Central Slovakia,15,0,1,0,3,1,0.8920450603334305
C01376,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,999.0,47.0,0.0,0.0,42,Regular,Bratislava,17,1,1,2,11,1,0.7691717887997719
C01328,3.0,1.0,209.54,0.0,21.0,0.3333333333333333,0.3333333333333333,0.0,188.0,2.0,0.0,1.0,19,New,Central Slovakia,58,0,1,5,22,1,0.8065279127810753
C00396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,40,At-Risk,Western Slovakia,30,1,1,0,1,1,0.9390538296503818
C01956,4.0,3.0,784.33,2.0,27.0,0.25,0.0,0.0,38.0,38.0,0.07407407407407407,1.0,26,Loyal,Eastern Slovakia,36,0,0,6,4,0,0.6702139809595449
C00136,4.0,1.0,125.68,3.0,51.0,0.25,0.0,0.0,113.0,5.0,0.058823529411764705,1.0,26,Loyal,Eastern Slovakia,16,1,1,2,9,0,0.7813512010320882
C01072,6.0,2.0,460.08,5.0,27.0,0.16666666666666666,0.6666666666666666,0.5,39.0,1.0,0.18518518518518517,1.0,25,Regular,Bratislava,37,0,0,6,3,1,0.6486495760868642
C02186,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,999.0,270.0,0.0,0.0,38,Regular,Bratislava,56,1,1,1,7,1,0.8154966890692324
C01089,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,999.0,297.0,0.0,0.0,46,New,Western Slovakia,13,0,0,2,3,1,0.8897186902229388
C01469,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,999.0,232.0,0.0,0.0,21,At-Risk,Eastern Slovakia,71,1,1,2,3,1,0.9364697721624752
C01360,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,999.0,333.0,0.0,0.0,35,New,Eastern Slovakia,19,0,1,0,0,1,0.889736974975101
C00938,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,999.0,230.0,0.0,0.0,37,Loyal,Bratislava,56,1,0,2,4,1,0.7427538179367241
C00172,3.0,0.0,0.0,1.0,18.0,0.0,0.6666666666666666,0.0,999.0,171.0,0.05555555555555555,0.0,43,New,Czech Republic,69,0,0,3,5,1,0.8753156716942322
C01324,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,999.0,113.0,0.25,0.0,19,Regular,Central Slovakia,31,0,0,2,2,1,0.881705900925721
C00891,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,999.0,242.0,0.25,0.0,28,Regular,Western Slovakia,38,0,1,0,7,1,0.8585277377584262
C00236,2.0,1.0,196.46,2.0,16.0,0.5,0.5,0.0,111.0,111.0,0.125,1.0,30,Regular,Western Slovakia,23,1,1,2,8,1,0.8311115876046193
C00576,1.0,1.0,298.74,2.0,6.0,0.0,1.0,0.0,222.0,222.0,0.3333333333333333,1.0,21,Loyal,Central Slovakia,45,0,1,1,13,1,0.7953996252248323
C00918,3.0,1.0,137.76,4.0,21.0,0.3333333333333333,0.3333333333333333,1.0,100.0,100.0,0.19047619047619047,1.0,44,New,Eastern Slovakia,25,1,0,1,7,0,0.8510934130174872
C00292,2.0,0.0,0.0,1.0,5.0,0.5,0.5,0.0,999.0,82.0,0.2,0.0,40,Regular,Bratislava,67,0,0,1,5,1,0.8695603820061368
C00258,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.5,999.0,176.0,0.0,0.0,33,At-Risk,Western Slovakia,51,0,0,1,1,1,0.9476353844601808
C00293,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,999.0,282.0,0.6666666666666666,0.0,56,Regular,Eastern Slovakia,9,0,0,0,3,1,0.9214739622078606
C01079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,31,Regular,Czech Republic,70,0,1,1,5,1,0.8900853636581231
C00486,3.0,0.0,0.0,0.0,18.0,0.3333333333333333,0.3333333333333333,1.0,999.0,94.0,0.0,0.0,36,Regular,Bratislava,10,0,0,0,3,1,0.8511575990351049
C00705,2.0,0.0,0.0,1.0,10.0,0.0,0.5,0.0,999.0,186.0,0.1,0.0,51,Regular,Bratislava,53,0,1,0,5,1,0.8701061307866412
C00893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,33,At-Risk,Eastern Slovakia,55,0,1,2,1,1,0.9570869325765383
C01364,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,999.0,349.0,0.09090909090909091,0.0,48,At-Risk,Central Slovakia,46,0,0,3,5,1,0.9514183771062459
C00468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,61,At-Risk,Central Slovakia,15,0,0,0,0,1,0.9696030048997263
C00331,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,999.0,282.0,0.25,0.0,56,New,Western Slovakia,11,0,0,0,1,1,0.9253966054534907
C01670,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,999.0,61.0,0.0,0.0,30,Regular,Bratislava,11,0,0,2,14,1,0.8837184628800066
C01929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,48,Regular,Bratislava,24,0,1,1,2,1,0.8939240840393922
C01725,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,999.0,273.0,0.5,0.0,52,New,Western Slovakia,5,0,1,2,2,1,0.8366746102246071
C01275,3.0,0.0,0.0,0.0,24.0,0.3333333333333333,0.0,1.0,999.0,116.0,0.0,0.0,31,Regular,Eastern Slovakia,6,0,1,1,2,1,0.8326382107694421
C01556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,30,New,Western Slovakia,26,0,0,0,2,1,0.9239926938720116
C00539,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,999.0,45.0,0.1111111111111111,0.0,18,At-Risk,Czech Republic,58,0,0,1,2,1,0.965000698575423
C00347,2.0,1.0,139.0,1.0,15.0,0.0,0.0,0.5,80.0,80.0,0.06666666666666667,1.0,31,New,Bratislava,31,1,0,2,4,1,0.8969021954214828
C00248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,60,New,Western Slovakia,5,0,0,0,1,1,0.9262389160692798
C00288,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,999.0,99.0,0.0,0.0,39,Regular,Bratislava,26,0,0,0,1,1,0.9259375665605568
C00383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,19,At-Risk,Central Slovakia,16,0,1,0,1,1,0.9614614162697978
C02108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,25,Regular,Bratislava,36,1,1,2,10,1,0.8124544619435473
C00776,2.0,0.0,0.0,0.0,14.0,0.0,0.5,0.0,999.0,298.0,0.0,0.0,40,New,Western Slovakia,49,0,1,0,5,1,0.8912719491842164
C00207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,28,Regular,Eastern Slovakia,13,0,1,4,1,1,0.8670726292525927
C01313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,30,At-Risk,Eastern Slovakia,33,0,1,0,1,1,0.9666771703726139
C00387,2.0,0.0,0.0,2.0,15.0,0.0,0.5,0.0,999.0,71.0,0.13333333333333333,0.0,43,Regular,Bratislava,51,1,0,1,5,1,0.8406599496617756
C01345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,26,New,Eastern Slovakia,61,0,0,0,1,1,0.9413473886906879
C01288,2.0,0.0,0.0,2.0,15.0,0.0,0.5,0.0,999.0,183.0,0.13333333333333333,0.0,38,Regular,Central Slovakia,42,1,1,1,1,1,0.8135229805239708
C00595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,23,New,Bratislava,20,0,0,0,3,1,0.9360944297856686
C00856,1.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,999.0,186.0,0.0,0.0,38,Regular,Central Slovakia,4,1,1,1,7,1,0.7906125636241355
C00600,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,999.0,172.0,0.0,0.0,18,Regular,Czech Republic,9,1,1,3,3,0,0.8339377708867748
C01497,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,999.0,61.0,0.0,0.0,42,New,Bratislava,49,0,1,0,4,1,0.9168169165775683
C01498,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,999.0,2.0,0.0,0.0,24,Loyal,Central Slovakia,52,0,1,3,1,0,0.6627858905693487
C01683,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,999.0,97.0,0.0,0.0,32,Regular,Eastern Slovakia,4,0,0,2,4,1,0.9027404353834337
C01698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,66,New,Western Slovakia,11,0,0,0,1,1,0.925838768634785
C01165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,26,New,Central Slovakia,55,0,0,0,1,1,0.9317661960616012
C00737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,47,New,Bratislava,2,1,0,2,9,1,0.8759615084524321
C00822,1.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,999.0,191.0,0.0,0.0,55,At-Risk,Eastern Slovakia,70,0,0,1,1,1,0.9583306878635443
C00813,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,999.0,119.0,0.0,0.0,41,New,Bratislava,26,0,1,0,5,1,0.9411028144848314
C00952,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,999.0,182.0,0.0,0.0,43,At-Risk,Bratislava,38,0,1,0,1,1,0.9627912006129531
C02086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,47,New,Bratislava,1,0,0,2,3,0,0.9203889493793057
C00183,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,999.0,167.0,0.5,0.0,33,Regular,Western Slovakia,10,0,1,1,1,1,0.8761868402678015
C00800,6.0,0.0,0.0,2.0,43.0,0.16666666666666666,0.5,0.16666666666666666,999.0,15.0,0.046511627906976744,0.0,38,New,Eastern Slovakia,59,0,1,0,3,1,0.8479497858642914
C01409,4.0,2.0,427.54,2.0,18.0,0.5,0.25,1.0,260.0,179.0,0.1111111111111111,1.0,38,Loyal,Central Slovakia,47,1,1,3,10,0,0.4072003583461443
C00839,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,999.0,185.0,0.0,0.0,60,Regular,Western Slovakia,22,1,1,1,5,1,0.8136338259612736
C00311,2.0,1.0,143.91,1.0,11.0,0.0,0.0,0.0,344.0,306.0,0.09090909090909091,1.0,52,Regular,Western Slovakia,57,1,0,1,10,0,0.8375768177482222
C01065,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.5,999.0,56.0,0.0,0.0,30,New,Bratislava,69,0,1,1,12,1,0.840126039408221
C00496,1.0,1.0,285.73,0.0,19.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,49,Loyal,Eastern Slovakia,28,0,1,1,8,1,0.8403599255686295
C01053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,39,New,Bratislava,40,0,0,1,1,1,0.9301730457949273
C00212,2.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,999.0,69.0,0.0,0.0,22,Regular,Czech Republic,27,1,0,5,1,1,0.7825128802643547
C01619,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,999.0,13.0,0.0,0.0,42,Regular,Bratislava,39,0,0,2,2,1,0.9034512560743437
C01211,2.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,999.0,103.0,0.0,0.0,49,Regular,Western Slovakia,5,0,1,2,4,1,0.7845686951287885
C01803,3.0,0.0,0.0,0.0,16.0,0.6666666666666666,0.0,0.0,999.0,119.0,0.0,0.0,34,Regular,Western Slovakia,65,0,1,2,5,1,0.7899488684568138
C00453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,61,Regular,Bratislava,25,0,1,0,1,1,0.9066936468646055
C01202,4.0,4.0,948.28,4.0,44.0,0.0,0.5,1.0,1.0,1.0,0.09090909090909091,1.0,32,Regular,Western Slovakia,67,1,1,5,4,0,0.6044538646589621
C00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,38,Regular,Bratislava,32,1,0,0,4,1,0.8891707193306477
C00917,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,999.0,56.0,0.4,0.0,55,New,Western Slovakia,40,0,0,1,2,1,0.8966125948602186
C01391,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,999.0,349.0,0.0,0.0,30,New,Western Slovakia,3,0,0,2,8,1,0.8835287225031173
C01457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,66,Regular,Central Slovakia,33,0,0,0,0,1,0.9191930858770594
C00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,24,Regular,Bratislava,29,1,1,1,3,1,0.8528352571109502
C01343,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,999.0,167.0,0.0,0.0,43,Loyal,Bratislava,60,0,0,1,11,1,0.812924899601393
C00967,4.0,0.0,0.0,0.0,18.0,0.25,0.25,0.25,999.0,152.0,0.0,0.0,35,Regular,Bratislava,2,0,1,1,3,1,0.8097495041581764
C00855,3.0,1.0,139.33,1.0,21.0,0.3333333333333333,0.0,0.3333333333333333,169.0,169.0,0.047619047619047616,1.0,41,Regular,Bratislava,13,1,1,2,4,1,0.8339323924264235
C00201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,42,Regular,Eastern Slovakia,17,0,0,1,2,1,0.9202337502263126
C01489,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,999.0,76.0,0.0,0.0,42,Loyal,Central Slovakia,68,1,1,2,19,0,0.4921073235701108
C01268,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,999.0,179.0,0.0,0.0,46,New,Czech Republic,46,0,0,1,1,1,0.9285878692352411
C00912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,43,At-Risk,Bratislava,34,0,0,0,2,1,0.970555458450548
C01647,2.0,0.0,0.0,0.0,17.0,0.5,0.0,1.0,999.0,143.0,0.0,0.0,37,Regular,Bratislava,40,0,0,2,1,1,0.8513861308281406
C00240,2.0,1.0,209.91,1.0,10.0,0.0,1.0,1.0,4.0,4.0,0.1,1.0,32,Regular,Eastern Slovakia,38,0,0,3,7,1,0.8788578395688572
C01234,3.0,0.0,0.0,0.0,10.0,0.6666666666666666,0.0,1.0,999.0,18.0,0.0,0.0,39,Regular,Central Slovakia,15,0,0,1,9,0,0.7595998890473526
C00749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,34,At-Risk,Eastern Slovakia,27,0,1,1,1,1,0.962616259918458
C01181,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,999.0,37.0,0.0,0.0,22,Regular,Western Slovakia,13,1,0,3,2,1,0.8444596985927472
C01317,2.0,1.0,241.87,2.0,7.0,0.0,1.0,0.0,283.0,171.0,0.2857142857142857,1.0,36,Loyal,Western Slovakia,33,1,1,5,3,1,0.5845083801794888
C02197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,36,Regular,Bratislava,2,0,0,1,1,1,0.9172037254505553
C02195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,40,New,Central Slovakia,47,0,1,2,5,1,0.8856875072616047
C00767,2.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,999.0,172.0,0.16666666666666666,0.0,39,At-Risk,Western Slovakia,55,0,1,0,3,1,0.9392808170933978
C00416,1.0,1.0,520.95,0.0,12.0,0.0,0.0,1.0,178.0,178.0,0.0,1.0,40,Loyal,Bratislava,71,0,1,0,10,1,0.7722859136463075
C02094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,48,New,Western Slovakia,47,1,1,2,4,1,0.8323203592127372
C00881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,41,Regular,Eastern Slovakia,67,0,1,3,3,0,0.8708118612474617
C01743,3.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,999.0,72.0,0.04,0.0,44,New,Bratislava,61,0,0,0,2,1,0.9163655805995897
C00886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,41,Loyal,Eastern Slovakia,50,0,1,2,2,1,0.795985467121827
C00520,2.0,0.0,0.0,0.0,11.0,0.0,0.5,0.0,999.0,37.0,0.0,0.0,58,At-Risk,Central Slovakia,28,0,1,1,5,1,0.9410370914938947
C01780,3.0,0.0,0.0,1.0,14.0,0.6666666666666666,0.0,0.6666666666666666,999.0,136.0,0.07142857142857142,0.0,56,At-Risk,Western Slovakia,47,0,1,5,4,1,0.8335886054231552
C01116,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,999.0,1.0,0.0,0.0,39,Regular,Bratislava,9,1,1,1,6,1,0.827301609622503
C00871,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,999.0,109.0,0.0,0.0,41,New,Bratislava,14,0,1,1,2,0,0.9066888393113186
C02140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,53,Regular,Western Slovakia,64,1,1,0,3,1,0.8380090521140224
C00393,2.0,0.0,0.0,1.0,7.0,0.5,0.5,0.0,999.0,271.0,0.14285714285714285,0.0,32,Regular,Bratislava,34,1,1,3,13,1,0.728602768856543
C01631,4.0,1.0,525.77,0.0,21.0,0.0,0.75,0.0,184.0,162.0,0.0,1.0,23,Loyal,Bratislava,61,1,0,1,6,1,0.7264667413514694
C01382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,18,At-Risk,Bratislava,71,0,0,1,3,1,0.9653416771521648
C00662,2.0,1.0,142.77,1.0,12.0,0.0,0.5,0.0,201.0,201.0,0.08333333333333333,1.0,38,New,Central Slovakia,31,0,1,2,3,1,0.9114829679241914
C01742,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,999.0,178.0,0.0,0.0,56,Regular,Bratislava,52,0,1,1,1,1,0.89085726729135
C01390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,27,Regular,Bratislava,43,0,0,5,1,1,0.8681510119678051
C01961,3.0,1.0,344.69,1.0,44.0,0.0,0.0,0.0,317.0,19.0,0.022727272727272728,1.0,40,Loyal,Bratislava,20,1,1,4,3,1,0.7411426752013865
C00931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,38,At-Risk,Bratislava,16,0,0,1,3,1,0.9665585115504141
C01355,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,999.0,4.0,0.3333333333333333,0.0,61,At-Risk,Western Slovakia,3,0,1,1,3,1,0.9195053217717695
C01301,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,999.0,138.0,0.3333333333333333,0.0,39,Loyal,Bratislava,32,1,0,2,6,0,0.6300773975326911
C01379,2.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,999.0,3.0,0.14285714285714285,0.0,41,Regular,Central Slovakia,15,1,0,1,10,0,0.8068933985741971
C01075,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,999.0,126.0,0.0,0.0,27,Regular,Bratislava,24,0,1,2,5,1,0.7950633230632721
C01866,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,999.0,96.0,0.0,0.0,40,New,Western Slovakia,47,0,1,2,2,1,0.8803568150050676
C00537,2.0,1.0,154.19,1.0,15.0,0.0,0.5,0.0,110.0,110.0,0.06666666666666667,1.0,32,Loyal,Central Slovakia,71,0,1,3,3,1,0.7989749763069822
C01825,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,999.0,249.0,0.0,0.0,27,New,Bratislava,2,0,0,0,2,1,0.9342360457930153
C00518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,30,Regular,Western Slovakia,58,0,1,0,6,0,0.8739260636788379
C00923,2.0,1.0,410.05,0.0,24.0,0.5,0.0,0.0,183.0,8.0,0.0,1.0,39,Loyal,Bratislava,48,1,1,4,11,1,0.6952534055881177
C00064,2.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,999.0,24.0,0.0,0.0,45,New,Bratislava,67,0,0,3,13,1,0.8401031072374378
C01135,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,999.0,293.0,0.08333333333333333,0.0,36,New,Central Slovakia,32,1,1,3,1,1,0.8455922291315106
C00953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,44,At-Risk,Western Slovakia,34,0,1,1,1,1,0.9507760565696896
C01350,3.0,0.0,0.0,0.0,18.0,0.0,0.3333333333333333,0.0,999.0,234.0,0.0,0.0,37,Regular,Western Slovakia,7,1,1,0,3,1,0.8034993693136034
C01433,3.0,0.0,0.0,0.0,24.0,0.0,0.6666666666666666,0.3333333333333333,999.0,44.0,0.0,0.0,28,Regular,Eastern Slovakia,32,0,0,2,0,1,0.8874570672159489
C02060,4.0,0.0,0.0,1.0,23.0,0.25,0.5,0.0,999.0,88.0,0.043478260869565216,0.0,25,Regular,Central Slovakia,26,0,1,2,2,1,0.8011745192039769
C00366,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,999.0,251.0,0.0,0.0,56,Regular,Bratislava,29,0,1,2,2,1,0.8537002574831164
C01118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,34,Regular,Bratislava,50,1,1,1,4,0,0.8475816800686466
C01860,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,999.0,317.0,0.0,0.0,21,Regular,Central Slovakia,58,0,0,2,1,1,0.893208402151918
C00718,2.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,999.0,108.0,0.0,0.0,46,New,Eastern Slovakia,18,0,0,0,2,1,0.8939340523920312
C01226,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.5,999.0,2.0,0.0,0.0,44,Regular,Czech Republic,20,1,1,4,12,0,0.7082835392501081
C01718,1.0,1.0,203.62,0.0,17.0,0.0,0.0,1.0,161.0,161.0,0.0,1.0,32,New,Western Slovakia,57,0,0,1,3,1,0.9259694611115229
C00420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,54,Regular,Central Slovakia,60,1,1,0,1,1,0.8589669264422033
C01770,3.0,0.0,0.0,1.0,47.0,0.0,0.0,0.3333333333333333,999.0,64.0,0.02127659574468085,0.0,72,Loyal,Western Slovakia,6,0,1,2,6,1,0.7509457773427454
C00804,2.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,999.0,98.0,0.0,0.0,43,Loyal,Eastern Slovakia,25,1,1,4,10,0,0.5860956220860863
C00656,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,999.0,178.0,0.0,0.0,42,Regular,Western Slovakia,36,0,1,2,1,1,0.8452356720644685
C00346,2.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,999.0,305.0,0.0,0.0,18,At-Risk,Bratislava,65,0,1,0,2,0,0.9485126185081407
C00489,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,999.0,316.0,0.3333333333333333,0.0,28,Loyal,Central Slovakia,6,0,0,2,2,1,0.7401730027172543
C01246,1.0,1.0,443.61,1.0,4.0,0.0,1.0,1.0,280.0,280.0,0.25,1.0,39,Loyal,Bratislava,2,0,0,0,5,0,0.8174024516536993
C00847,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,999.0,104.0,0.0,0.0,75,New,Czech Republic,8,0,0,1,5,1,0.9184485995846773
C01060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,43,New,Central Slovakia,13,0,1,0,2,1,0.9158883458633268
C01937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,38,New,Bratislava,43,0,1,1,11,1,0.8932073922372542
C00991,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,999.0,245.0,0.2,0.0,48,At-Risk,Bratislava,2,0,0,0,2,1,0.9709065917267828
